Bartonella rochalimae,0,1,12,126,122,4,5,15,37,6,0,12,3,0,1,2,0,0,8,92,348,5,14,13,4,10,118,2,0,1,1,123,6,5,7,22,1,5,86,996,40,39,27,9,91,2,18,315,299,183,624,317,7,53,1056,143,370,0,2,6,11,0,0,0,0,0,0,18,38
Providencia sneebia,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,146,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,1,1,25,0,0,0,1,1,3864,1641,0,23,21,17,4,0,0,22,14,0,0,0,0,0,1,0,0
Dysgonomonas wimpennyi,38,0,0,0,2,0,1,7,4,62,0,33,0,0,0,0,0,0,1,0,14,11,58,100,13,11,77,0,0,0,0,0,2,0,12,3,5,12,26,347,7,19,1,7,523,0,3,0,26,1,2466,951,10,16,516,31,73,0,0,28,185,0,1,0,0,0,0,1,2
Acinetobacter tjernbergiae,3,0,0,0,3,1,1,1,8,20,1,997,46,0,11,0,0,0,0,3,30,0,2,6,27,216,580,2,2,2,1,13,7,0,14,1,0,25,3,54,1125,458,40,33,101,0,1,8,6,5,770,395,0,0,4,208,0,0,0,259,89,0,0,0,0,0,0,4,61
Providencia burhodogranariea,0,0,11,0,0,7,23,41,10,143,0,114,776,0,2,0,3,0,12,24,52,16,107,35,1,1,10,1,0,0,0,129,0,0,0,0,0,1,5,150,958,412,5,3,310,0,0,5,1,0,252,135,0,34,104,209,13,0,0,443,893,0,0,0,0,0,0,1,35
Mesoplasma entomophilum,0,0,10,6,15,1,0,2,3,30,0,71,6,0,1,0,3,0,10,113,63,38,185,260,3,1,3,1,0,0,2,75,6,4,9,14,19,71,21,95,4,9,2,7,539,1,0,18,4,0,148,65,3,26,62,38,1307,0,0,417,1459,0,2,0,0,0,0,0,5
Pseudomonas thermotolerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,9,0,0,0,0,1,4,1,1,0,0,31,0,1,25,0,4,0,54,0,1,20,13,0,37,103,0,5,18,610,6,0,0,4016,60,0,0,0,0,0,0,0,3
Chthoniobacter flavus,0,0,0,1,0,9,3,0,2,0,0,0,0,0,0,1,4,0,14,0,7,4,11,3,0,0,0,16,19,10,47,17,0,0,0,0,0,0,3,12,0,0,10,2,0,0,102,682,403,351,3,0,1,0,1,1,0,0,0,0,9,0,0,0,0,0,0,1436,1837
Luteimonas lutimaris,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,10,17,6,5,107,2118,2581,0,0,15,44,43,1,3,2,4,0,1,0,0,0,4,3,0,0,0,0,0,0,6,4
Erwinia billingiae,0,0,0,0,9,2,1,2,2,145,0,152,262,1,1638,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,2,58,0,514,1863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,57
